1100,TRE RESIDENCES,GEYLANG EAST AVENUE 1,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1332000,-,947,Strata,11 to 15,1406,May-2017
1101,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,935000,-,678,Strata,01 to 05,1379,May-2017
1102,TRE RESIDENCES,GEYLANG EAST AVENUE 1,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1230000,-,861,Strata,11 to 15,1428,May-2017
1103,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1615000,-,1206,Strata,11 to 15,1340,May-2017
1104,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1394000,-,1023,Strata,11 to 15,1363,May-2017
1105,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,987000,-,700,Strata,06 to 10,1411,May-2017
1106,TRE RESIDENCES,GEYLANG EAST AVENUE 1,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1311035,-,947,Strata,11 to 15,1384,May-2017
1107,MARINA ONE RESIDENCES,MARINA WAY,Apartment,01,CCR,99 yrs lease commencing from 2011,New Sale,1,2580200,-,1119,Strata,21 to 25,2305,May-2017
1108,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1353300,-,990,Strata,06 to 10,1367,May-2017
1109,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,925700,-,667,Strata,01 to 05,1387,May-2017
1110,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,929100,-,667,Strata,01 to 05,1392,May-2017
1111,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1646396,-,1206,Strata,11 to 15,1366,May-2017
1112,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,740700,-,484,Strata,11 to 15,1529,May-2017
1113,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,956500,-,667,Strata,11 to 15,1433,May-2017
1114,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,952500,-,667,Strata,11 to 15,1427,May-2017
1115,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,959000,-,797,Strata,16 to 20,1204,May-2017
1116,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1310700,-,958,Strata,11 to 15,1368,May-2017
1117,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1379200,-,1033,Strata,01 to 05,1335,May-2017
1118,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1348400,-,958,Strata,01 to 05,1408,May-2017
1119,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1447600,-,1023,Strata,16 to 20,1416,May-2017
1120,TRE RESIDENCES,GEYLANG EAST AVENUE 1,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1285000,-,947,Strata,11 to 15,1357,May-2017
1121,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,948400,-,667,Strata,06 to 10,1421,May-2017
1122,MARINA ONE RESIDENCES,MARINA WAY,Apartment,01,CCR,99 yrs lease commencing from 2011,New Sale,1,7103250,-,2250,Strata,31 to 35,3157,May-2017
1123,TRE RESIDENCES,GEYLANG EAST AVENUE 1,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1138000,-,764,Strata,11 to 15,1489,May-2017
1124,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,960000,-,797,Strata,16 to 20,1205,May-2017
1125,TRE RESIDENCES,GEYLANG EAST AVENUE 1,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,906000,-,570,Strata,11 to 15,1588,May-2017
1126,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1373300,-,990,Strata,06 to 10,1387,May-2017
1127,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,971536,-,667,Strata,16 to 20,1456,May-2017
1128,TRE RESIDENCES,GEYLANG EAST AVENUE 1,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,878000,-,570,Strata,06 to 10,1539,May-2017
1129,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,923300,-,667,Strata,01 to 05,1383,May-2017
1130,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,944291,-,667,Strata,06 to 10,1415,May-2017
1131,TRE RESIDENCES,GEYLANG EAST AVENUE 1,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1268000,-,947,Strata,06 to 10,1339,May-2017
1132,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,737800,-,484,Strata,11 to 15,1523,May-2017
1133,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1444700,-,1066,Strata,01 to 05,1356,May-2017
1134,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1338700,-,958,Strata,16 to 20,1397,May-2017
1135,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,771000,-,614,Strata,11 to 15,1257,May-2017
1136,TRE RESIDENCES,GEYLANG EAST AVENUE 1,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1264000,-,947,Strata,01 to 05,1334,May-2017
1137,TRE RESIDENCES,GEYLANG EAST AVENUE 1,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1269000,-,947,Strata,01 to 05,1340,May-2017
1138,TRE RESIDENCES,GEYLANG EAST AVENUE 1,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,914000,-,570,Strata,11 to 15,1602,May-2017
1139,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1233500,-,818,Strata,16 to 20,1508,May-2017
1140,TRE RESIDENCES,GEYLANG EAST AVENUE 1,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1236614,-,947,Strata,01 to 05,1306,May-2017
1141,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,940300,-,667,Strata,06 to 10,1409,Apr-2017
1142,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,933600,-,667,Strata,06 to 10,1399,Apr-2017
1143,TRE RESIDENCES,GEYLANG EAST AVENUE 1,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1308000,-,947,Strata,06 to 10,1381,Apr-2017
1144,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,991300,-,700,Strata,01 to 05,1417,Apr-2017
1145,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,926700,-,667,Strata,01 to 05,1389,Apr-2017
1146,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,930100,-,667,Strata,06 to 10,1394,Apr-2017
1147,TRE RESIDENCES,GEYLANG EAST AVENUE 1,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1092000,-,764,Strata,01 to 05,1429,Apr-2017
1148,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,754000,-,560,Strata,16 to 20,1347,Apr-2017
1149,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1228500,-,818,Strata,16 to 20,1502,Apr-2017
1150,TRE RESIDENCES,GEYLANG EAST AVENUE 1,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1087000,-,764,Strata,01 to 05,1422,Apr-2017
1151,TRE RESIDENCES,GEYLANG EAST AVENUE 1,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1360000,-,947,Strata,16 to 20,1436,Apr-2017
1152,THE PATERSON,PATERSON ROAD,Condominium,09,CCR,Freehold,Resale,1,2300000,-,1206,Strata,01 to 05,1908,Apr-2017
1153,TRE RESIDENCES,GEYLANG EAST AVENUE 1,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1328000,-,947,Strata,11 to 15,1402,Apr-2017
1154,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,948000,-,667,Strata,16 to 20,1421,Apr-2017
1155,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,944000,-,667,Strata,16 to 20,1415,Apr-2017
1156,TRE RESIDENCES,GEYLANG EAST AVENUE 1,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1337000,-,947,Strata,11 to 15,1411,Apr-2017
1157,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,752000,-,560,Strata,16 to 20,1344,Apr-2017
1158,TRE RESIDENCES,GEYLANG EAST AVENUE 1,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1236000,-,861,Strata,11 to 15,1435,Apr-2017
1159,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1311000,-,958,Strata,11 to 15,1368,Apr-2017
1160,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1355000,-,1033,Strata,01 to 05,1311,Apr-2017
1161,TRE RESIDENCES,GEYLANG EAST AVENUE 1,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1019000,-,700,Strata,11 to 15,1456,Apr-2017
1162,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1370200,-,1033,Strata,01 to 05,1326,Apr-2017
1163,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,939600,-,667,Strata,11 to 15,1408,Apr-2017
1164,TRE RESIDENCES,GEYLANG EAST AVENUE 1,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,860000,-,570,Strata,01 to 05,1507,Apr-2017
1165,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,950000,-,667,Strata,16 to 20,1424,Apr-2017
1166,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1442800,-,1033,Strata,16 to 20,1396,Apr-2017
1167,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,607572,-,409,Strata,06 to 10,1485,Apr-2017
1168,TRE RESIDENCES,GEYLANG EAST AVENUE 1,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,870000,-,570,Strata,01 to 05,1525,Apr-2017
1169,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1327000,-,958,Strata,01 to 05,1385,Apr-2017
1170,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1580800,-,1206,Strata,06 to 10,1311,Apr-2017
1171,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1568000,-,1206,Strata,06 to 10,1301,Apr-2017
1172,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,934000,-,667,Strata,11 to 15,1400,Apr-2017
1173,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,947700,-,667,Strata,11 to 15,1420,Apr-2017
1174,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1361700,-,1033,Strata,01 to 05,1318,Apr-2017
1175,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1417000,-,990,Strata,06 to 10,1431,Apr-2017
1176,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1365100,-,990,Strata,06 to 10,1378,Apr-2017
1177,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,947000,-,667,Strata,16 to 20,1419,Apr-2017
1178,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,754000,-,560,Strata,16 to 20,1347,Apr-2017
1179,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1294300,-,958,Strata,06 to 10,1351,Apr-2017
1180,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1436778,-,1033,Strata,11 to 15,1390,Apr-2017
1181,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,985000,-,700,Strata,06 to 10,1408,Apr-2017
1182,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1303500,-,958,Strata,11 to 15,1361,Apr-2017
1183,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,952000,-,667,Strata,16 to 20,1426,Apr-2017
1184,TRE RESIDENCES,GEYLANG EAST AVENUE 1,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1303000,-,947,Strata,11 to 15,1376,Apr-2017
1185,TRE RESIDENCES,GEYLANG EAST AVENUE 1,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,890000,-,570,Strata,06 to 10,1560,Apr-2017
1186,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1574000,-,1206,Strata,06 to 10,1306,Apr-2017
1187,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1209000,-,818,Strata,16 to 20,1478,Apr-2017
1188,TRE RESIDENCES,GEYLANG EAST AVENUE 1,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1275000,-,947,Strata,01 to 05,1346,Apr-2017
1189,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1416200,-,1033,Strata,11 to 15,1371,Apr-2017
1190,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1561000,-,1206,Strata,01 to 05,1295,Apr-2017
1191,CENTRAL GROVE,GEYLANG EAST AVENUE 1,Condominium,14,RCR,99 yrs lease commencing from 1997,Resale,1,1057000,-,1206,Strata,11 to 15,877,Apr-2017
1192,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1625000,-,1206,Strata,11 to 15,1348,Apr-2017
1193,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,938100,-,667,Strata,11 to 15,1406,Apr-2017
1194,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1638000,-,1206,Strata,11 to 15,1359,Apr-2017
1195,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1294300,-,958,Strata,06 to 10,1351,Apr-2017
1196,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1068000,-,829,Strata,16 to 20,1289,Apr-2017
1197,MARINA ONE RESIDENCES,MARINA WAY,Apartment,01,CCR,99 yrs lease commencing from 2011,New Sale,1,2379465,-,1119,Strata,11 to 15,2126,Apr-2017
1198,TRE RESIDENCES,GEYLANG EAST AVENUE 1,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1275000,-,861,Strata,11 to 15,1481,Apr-2017
1199,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1461000,-,1184,Strata,16 to 20,1234,Apr-2017
1200,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1203888,-,818,Strata,11 to 15,1472,Apr-2017
1201,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,720200,-,484,Strata,06 to 10,1487,Apr-2017
1202,TRE RESIDENCES,GEYLANG EAST AVENUE 1,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,902000,-,570,Strata,11 to 15,1581,Apr-2017
1203,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,800000,-,614,Strata,11 to 15,1304,Apr-2017
1204,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1366700,-,1033,Strata,01 to 05,1323,Apr-2017
1205,TRE RESIDENCES,GEYLANG EAST AVENUE 1,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1205000,-,861,Strata,06 to 10,1399,Apr-2017
1206,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,941000,-,667,Strata,16 to 20,1410,Apr-2017
1207,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,935000,-,667,Strata,11 to 15,1401,Apr-2017
1208,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1419900,-,990,Strata,11 to 15,1434,Apr-2017
1209,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,987200,-,710,Strata,11 to 15,1390,Apr-2017
1210,TRE RESIDENCES,GEYLANG EAST AVENUE 1,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,910000,-,570,Strata,11 to 15,1595,Apr-2017
1211,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,960000,-,710,Strata,01 to 05,1351,Apr-2017
1212,TRE RESIDENCES,GEYLANG EAST AVENUE 1,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1018000,-,700,Strata,11 to 15,1455,Apr-2017
1213,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,752000,-,560,Strata,16 to 20,1344,Mar-2017
1214,TRE RESIDENCES,GEYLANG EAST AVENUE 1,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,980000,-,700,Strata,01 to 05,1401,Mar-2017
1215,TRE RESIDENCES,GEYLANG EAST AVENUE 1,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,984000,-,700,Strata,01 to 05,1406,Mar-2017
1216,MARINA ONE RESIDENCES,MARINA WAY,Apartment,01,CCR,99 yrs lease commencing from 2011,New Sale,1,2496087,2476087,1141,Strata,11 to 15,2170,Mar-2017
1217,MARINA ONE RESIDENCES,MARINA WAY,Apartment,01,CCR,99 yrs lease commencing from 2011,New Sale,1,2696413,2676413,1141,Strata,21 to 25,2346,Mar-2017
1218,TRE RESIDENCES,GEYLANG EAST AVENUE 1,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,914000,-,570,Strata,11 to 15,1602,Mar-2017
1219,TRE RESIDENCES,GEYLANG EAST AVENUE 1,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,882000,-,570,Strata,06 to 10,1546,Mar-2017
1220,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1350800,-,958,Strata,06 to 10,1410,Mar-2017
1221,TRE RESIDENCES,GEYLANG EAST AVENUE 1,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1320000,-,947,Strata,16 to 20,1394,Mar-2017
1222,CENTRAL GROVE,GEYLANG EAST AVENUE 1,Condominium,14,RCR,99 yrs lease commencing from 1997,Resale,1,1120000,-,1173,Strata,16 to 20,955,Mar-2017
1223,TRE RESIDENCES,GEYLANG EAST AVENUE 1,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,906000,-,570,Strata,11 to 15,1588,Mar-2017
1224,THE PATERSON,PATERSON ROAD,Condominium,09,CCR,Freehold,Resale,1,2600000,-,1464,Strata,11 to 15,1776,Mar-2017
1225,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1027900,-,710,Strata,06 to 10,1447,Mar-2017
1226,TRE RESIDENCES,GEYLANG EAST AVENUE 1,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,898000,-,570,Strata,11 to 15,1574,Mar-2017
1227,TRE RESIDENCES,GEYLANG EAST AVENUE 1,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,991000,-,700,Strata,01 to 05,1416,Mar-2017
1228,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,723000,-,484,Strata,11 to 15,1493,Mar-2017
1229,TRE RESIDENCES,GEYLANG EAST AVENUE 1,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1326000,-,947,Strata,16 to 20,1400,Mar-2017
1230,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,959700,-,667,Strata,16 to 20,1438,Mar-2017
1231,TRE RESIDENCES,GEYLANG EAST AVENUE 1,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1291600,-,947,Strata,06 to 10,1364,Mar-2017
1232,TRE RESIDENCES,GEYLANG EAST AVENUE 1,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1356000,-,947,Strata,11 to 15,1432,Mar-2017
1233,TRE RESIDENCES,GEYLANG EAST AVENUE 1,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1209000,-,850,Strata,06 to 10,1422,Mar-2017
1234,TRE RESIDENCES,GEYLANG EAST AVENUE 1,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,994000,-,700,Strata,01 to 05,1421,Mar-2017
1235,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1275000,-,958,Strata,06 to 10,1331,Mar-2017
1236,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,951750,-,667,Strata,16 to 20,1426,Mar-2017
1237,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1398400,-,1033,Strata,06 to 10,1353,Mar-2017
1238,TRE RESIDENCES,GEYLANG EAST AVENUE 1,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,886000,-,570,Strata,06 to 10,1553,Mar-2017
1239,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,956000,-,667,Strata,16 to 20,1432,Mar-2017
1240,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1612000,-,1206,Strata,06 to 10,1337,Mar-2017
1241,TRE RESIDENCES,GEYLANG EAST AVENUE 1,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,988000,-,700,Strata,01 to 05,1412,Mar-2017
1242,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,938100,-,667,Strata,11 to 15,1406,Mar-2017
1243,TRE RESIDENCES,GEYLANG EAST AVENUE 1,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1281000,-,947,Strata,06 to 10,1352,Mar-2017
1244,TRE RESIDENCES,GEYLANG EAST AVENUE 1,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,998000,-,700,Strata,06 to 10,1426,Mar-2017
1245,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,822000,-,657,Strata,11 to 15,1252,Mar-2017
1246,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1410200,-,1033,Strata,11 to 15,1365,Mar-2017
1247,TRE RESIDENCES,GEYLANG EAST AVENUE 1,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1287000,-,947,Strata,06 to 10,1359,Mar-2017
1248,TRE RESIDENCES,GEYLANG EAST AVENUE 1,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1159000,-,764,Strata,11 to 15,1517,Mar-2017
1249,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,929000,-,667,Strata,11 to 15,1392,Mar-2017
1250,TRE RESIDENCES,GEYLANG EAST AVENUE 1,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1030000,-,700,Strata,11 to 15,1472,Mar-2017
1251,TRE RESIDENCES,GEYLANG EAST AVENUE 1,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,976000,-,700,Strata,01 to 05,1395,Mar-2017
1252,TRE RESIDENCES,GEYLANG EAST AVENUE 1,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1023000,-,700,Strata,11 to 15,1462,Mar-2017
1253,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1399073,-,990,Strata,16 to 20,1413,Mar-2017
1254,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,940000,-,667,Strata,11 to 15,1409,Mar-2017
1255,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1322500,-,958,Strata,01 to 05,1380,Mar-2017
1256,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1356500,-,958,Strata,06 to 10,1416,Mar-2017
1257,TRE RESIDENCES,GEYLANG EAST AVENUE 1,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1209000,-,861,Strata,06 to 10,1404,Mar-2017
1258,TRE RESIDENCES,GEYLANG EAST AVENUE 1,Condominium,14,RCR,99 yrs lease commencing from 2014,New Sale,1,1014000,-,700,Strata,06 to 10,1449,Mar-2017
